ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
122029,1,1,0,0,0,0,0,0,23,0,0,0
122030,1,1,0,0,0,0,0,0,0,0,0,0
122031,0,1,0,0,0,0,0,0,0,0,0,0
122031,1,1,0,0,0,0,0,0,0,0,0,0
122032,0,1,17,24,26,11,12,35,31,16,0,17
122032,1,1,0,0,0,0,10,0,0,0,0,0
122033,1,1,17,17,17,17,17,17,17,17,17,17
122033,2,1,5,5,5,5,5,5,5,5,5,5
122034,1,1,0,0,0,0,0,0,0,0,0,0
122034,2,1,0,0,0,0,0,0,0,0,0,0
122035,1,1,25,25,25,25,25,25,25,25,25,25
122035,2,1,0,0,0,0,12,0,0,15,0,0
122035,3,1,0,0,0,0,19,0,0,0,0,0
122035,4,1,0,0,0,0,0,0,0,19,28,0
122036,0,1,0,0,0,0,0,0,0,0,0,0
122036,1,1,7,7,7,7,7,7,7,7,7,7
122037,1,1,19,19,19,19,19,19,19,19,19,19
122038,1,1,0,0,0,0,0,0,0,0,0,0
122038,2,1,0,0,0,0,0,0,0,0,0,0
122039,1,1,8,8,8,8,8,8,8,8,8,8
122039,2,1,0,0,0,0,0,0,9,0,0,0
122040,0,1,0,0,0,0,0,0,0,0,0,0
122040,1,1,0,0,0,0,0,0,0,0,0,0
122041,1,1,8,0,0,0,0,0,0,7,0,10
122041,2,1,0,0,0,0,0,0,0,0,0,0
122042,1,1,0,0,0,0,0,5,0,0,0,0
122042,2,1,0,0,0,0,0,0,0,0,0,0
122043,1,1,22,22,22,22,22,22,22,22,22,22
122044,1,1,4,4,4,4,4,4,4,4,4,4
122045,1,1,0,0,0,0,10,0,0,0,0,0
122045,2,1,18,18,18,18,18,18,18,18,18,18
122047,1,1,6,6,6,6,6,6,6,6,6,6
122049,0,1,22,22,22,22,22,22,22,22,22,22
122049,1,1,20,0,0,0,0,0,0,0,0,0
122050,1,1,22,22,22,22,22,22,22,22,22,22
122050,2,1,0,11,0,0,1,0,0,0,0,0
122051,1,1,0,0,0,0,0,0,0,0,0,0
122051,2,1,0,0,0,0,0,0,0,0,0,0
122052,1,1,29,29,29,29,29,29,29,29,29,29
122053,1,1,8,8,8,8,8,8,8,8,8,8
122054,0,1,0,0,0,0,0,0,0,0,0,0
122054,1,1,0,0,0,0,0,0,0,0,0,0
122055,0,1,61,61,61,61,61,61,61,61,61,61
122055,1,1,0,14,0,0,0,0,0,0,0,0
122056,1,1,1,1,1,1,1,1,1,1,1,1
122056,2,1,0,0,0,0,0,0,0,0,0,0
122057,0,1,31,31,31,31,31,31,31,31,31,31
122057,1,1,0,0,0,0,0,0,0,0,0,0
122058,0,1,0,0,0,0,0,0,0,0,0,0
122058,1,1,0,0,0,0,0,0,0,0,0,0
122059,1,1,30,30,30,30,30,30,30,30,30,30
122060,0,1,31,31,31,31,31,31,31,31,31,31
122060,1,1,0,0,0,0,11,0,0,0,0,0
122061,1,1,3,3,3,3,3,3,3,3,3,3
122061,2,1,0,0,0,0,0,0,0,0,0,0
122062,1,1,0,0,0,0,0,0,0,0,0,0
122063,1,1,0,0,0,0,0,0,0,0,0,0
122063,2,1,0,0,0,0,0,0,0,0,0,0
122064,1,1,0,0,0,0,0,0,0,0,0,0
122064,2,1,0,0,0,0,0,0,0,0,0,0
122065,1,1,0,0,0,0,0,0,0,0,0,0
122066,0,1,0,0,0,0,0,0,0,0,0,14
122066,1,1,0,0,0,0,0,0,0,0,0,0
122067,0,1,0,0,0,0,0,0,0,0,0,0
122067,1,1,0,0,0,0,0,0,0,0,0,0
122068,1,1,0,0,11,0,11,0,0,0,12,7
122069,1,1,20,20,20,20,20,20,20,20,20,20
122070,1,1,27,27,27,27,27,27,27,27,27,27
122071,0,1,20,20,20,20,20,20,20,20,20,20
122071,1,1,0,0,0,0,0,0,0,0,0,0
122072,1,1,16,16,16,16,16,16,16,16,16,16
122072,2,1,0,0,0,0,0,0,0,0,0,0
122073,1,1,0,8,0,0,0,0,0,0,0,0
122074,1,1,9,9,9,9,9,9,9,9,9,9
122074,2,1,0,0,0,0,0,0,0,0,0,0
122075,1,1,0,13,10,0,11,0,0,15,0,9
122075,2,1,0,0,0,0,0,0,0,0,0,0
122076,0,1,0,0,0,0,0,0,0,0,0,0
122076,1,1,0,0,0,0,0,0,0,0,0,0
122077,1,1,0,0,0,0,0,0,11,0,0,0
122077,2,1,0,28,0,0,0,0,0,0,0,0
122078,1,1,0,0,0,0,0,0,0,0,0,0
122078,2,1,0,0,0,0,0,0,0,0,0,0
122078,3,1,0,0,0,0,0,0,0,0,0,0
122079,0,1,0,0,0,0,0,0,0,0,0,0
122079,1,1,0,0,0,0,0,0,0,0,0,0
122080,0,1,0,0,0,0,0,0,0,0,0,0
122080,1,1,0,0,0,0,0,0,0,0,0,0
122081,1,1,15,15,15,15,15,15,15,15,15,15
122082,0,1,26,26,26,26,26,26,26,26,26,26
122082,1,1,0,0,0,0,0,0,0,0,0,0
122083,1,1,0,0,0,0,0,0,0,0,0,0
122083,2,1,0,0,0,0,0,0,0,0,0,0
122084,1,1,0,0,0,0,0,0,0,0,0,0
122085,0,1,0,0,0,0,0,0,0,0,0,0
122085,1,1,0,0,0,0,0,0,0,0,0,0
122086,1,1,19,19,19,19,19,19,19,19,19,19
122086,2,1,0,0,0,0,0,0,0,0,0,0
122087,1,1,7,7,7,7,7,7,7,7,7,7
122088,0,1,0,0,0,12,0,26,0,0,0,0
122088,1,1,0,0,0,0,0,0,0,0,0,0
122089,1,1,25,25,25,25,25,25,25,25,25,25
122089,2,1,7,7,7,7,7,7,7,7,7,7
122090,0,1,0,31,0,11,0,9,0,0,0,0
122090,1,1,0,0,0,0,0,0,0,0,0,0
122091,0,1,21,21,21,21,21,21,21,21,21,21
122091,1,1,0,0,0,0,0,0,0,0,0,0
122092,1,1,0,0,24,0,0,0,0,0,0,16
122092,2,1,0,0,0,0,0,0,0,0,0,0
122093,0,1,0,0,0,0,0,0,0,0,0,0
122093,1,1,0,0,0,0,0,0,0,0,0,0
122094,1,1,0,0,0,0,0,0,0,0,0,0
122094,2,1,0,0,0,0,0,0,0,0,0,0
122095,0,1,0,0,0,25,0,0,0,14,0,32
122095,1,1,0,0,0,0,0,0,0,0,0,0
122096,1,1,0,0,0,0,0,0,0,0,0,0
122097,0,1,0,0,0,0,0,0,0,0,0,0
122097,1,1,0,0,0,0,0,0,0,0,0,0
122098,1,1,20,20,20,20,20,20,20,20,20,20
122099,1,1,0,0,0,0,0,0,0,0,0,0
122100,1,1,0,23,2,0,0,0,16,14,0,0
122101,0,1,0,0,0,0,0,0,0,0,0,0
122101,1,1,0,0,3,0,30,0,0,0,0,0
122102,0,1,0,0,0,0,9,0,3,0,0,0
122102,1,1,0,0,0,0,0,0,0,0,0,0
122102,2,1,0,0,0,0,0,0,0,0,0,0
122103,1,1,0,0,0,0,0,0,0,0,0,0
122104,0,1,0,13,0,0,0,0,0,0,0,0
122104,1,1,0,0,0,0,0,0,0,0,0,0
122105,1,1,0,0,0,0,0,0,0,0,0,0
122105,2,1,0,0,0,0,0,0,0,0,0,0
122105,3,1,0,0,0,0,0,0,0,0,0,0
122106,0,1,0,0,0,0,0,0,0,0,0,0
122106,1,1,0,0,0,0,0,0,0,0,0,0
122107,0,1,0,0,0,0,19,0,0,0,0,0
122107,1,1,2,2,2,2,2,2,2,2,2,2
122107,2,1,0,0,0,0,0,0,0,0,0,0
122108,1,1,16,16,16,16,16,16,16,16,16,16
122109,0,1,34,34,34,34,34,34,34,34,34,34
122109,1,1,0,0,0,0,0,0,0,0,0,0
122110,0,1,20,20,20,20,20,20,20,20,20,20
122110,1,1,0,0,7,0,0,0,0,0,0,0
122110,2,1,0,0,0,0,0,0,0,0,0,0
122111,0,1,30,30,30,30,30,30,30,30,30,30
122111,1,1,0,0,0,0,0,5,13,0,0,0
122112,1,1,0,3,0,0,0,0,0,0,0,0
122112,2,1,0,0,0,0,0,0,0,0,0,0
122114,0,1,0,0,0,0,0,0,0,0,0,0
122114,1,1,0,0,0,0,0,0,11,9,0,0
122115,1,1,0,0,0,24,0,0,0,0,0,0
122115,2,1,0,0,0,0,0,0,0,0,0,0
122116,0,1,0,0,0,0,0,0,0,0,0,0
122116,1,1,0,0,0,0,0,0,0,0,0,0
122117,0,1,25,25,25,25,25,25,25,25,25,25
122117,1,1,14,14,14,14,14,14,14,14,14,14
122118,0,1,0,0,0,0,0,0,0,0,0,0
122118,1,1,0,0,0,0,0,0,0,0,0,0
122119,0,1,0,0,0,0,0,0,0,0,0,0
122119,1,1,0,0,0,0,0,0,0,0,0,0
122120,1,1,0,0,0,0,0,0,0,0,0,0
122121,1,1,13,13,13,13,13,13,13,13,13,13
122122,1,1,27,27,27,27,27,27,27,27,27,27
122123,0,1,0,0,0,0,0,0,0,0,0,0
122123,1,1,0,0,0,0,0,0,0,0,0,0
122124,0,1,0,0,0,0,0,0,0,0,0,0
122124,1,1,0,0,0,0,0,0,0,0,0,0
122126,1,1,0,0,26,0,0,0,0,0,0,0
122126,2,1,0,0,0,0,0,0,0,0,0,0
122127,1,1,0,0,0,0,0,0,0,0,0,0
122127,2,1,0,0,0,0,0,0,5,16,12,16
122128,1,1,0,0,0,0,0,0,0,0,0,0
122128,2,1,0,5,0,0,0,0,0,0,0,0
122128,3,1,0,0,0,0,0,0,0,0,0,0
122129,1,1,0,0,0,19,0,0,0,0,0,0
122129,2,1,0,0,0,0,0,0,0,0,0,0
122129,3,1,0,0,0,0,0,0,0,0,0,0
122130,1,1,0,0,0,0,0,0,0,0,0,0
122130,2,1,0,7,0,0,0,0,0,0,0,0
122130,3,1,0,0,0,0,0,0,0,0,0,0
122131,0,1,23,0,0,0,10,5,0,0,0,0
122131,1,1,0,0,0,0,13,0,0,0,0,0
122132,0,1,31,31,31,31,31,31,31,31,31,31
122132,1,1,0,0,0,0,0,0,0,0,0,0
122133,0,1,0,37,30,44,0,0,31,0,0,0
122133,1,1,0,0,0,0,0,0,0,0,0,0
122134,1,1,12,12,12,12,12,12,12,12,12,12
122135,1,1,12,12,12,12,12,12,12,12,12,12
122135,2,1,0,0,10,0,0,0,18,0,0,0
122136,1,1,0,0,0,18,0,0,0,8,0,0
122137,0,1,0,0,17,0,0,0,0,15,7,30
122137,1,1,6,6,6,6,6,6,6,6,6,6
122138,1,1,25,25,25,25,25,25,25,25,25,25
122139,0,1,0,0,0,0,0,0,0,0,0,0
122139,0,2,0,0,0,0,0,0,0,0,0,0
122139,0,3,0,0,0,0,19,0,0,0,0,5
122139,0,4,0,0,0,0,0,0,0,0,0,0
122139,1,1,12,12,12,12,12,12,12,12,12,12
122140,0,1,23,23,23,23,23,23,23,23,23,23
122140,1,1,0,0,0,0,0,0,0,0,0,0
122141,1,1,0,0,0,0,0,0,0,0,0,0
122142,1,1,0,0,0,0,0,0,0,0,0,0
122142,2,1,0,0,0,0,0,0,0,0,0,0
122143,1,1,31,31,31,31,31,31,31,31,31,31
122144,0,1,0,0,0,0,0,0,0,17,0,0
122144,1,1,0,0,0,0,0,0,0,13,0,9
122145,0,1,0,0,0,0,0,18,11,0,0,0
122145,1,1,0,0,0,0,0,0,0,0,0,0
122146,0,1,0,0,0,0,0,0,0,0,0,0
122146,1,1,0,0,0,0,0,0,0,0,0,0
122147,0,1,10,10,10,10,10,10,10,10,10,10
122147,1,1,0,11,0,17,0,0,4,0,0,0
122148,0,1,0,0,0,0,0,0,0,0,0,0
122148,1,1,0,0,0,0,0,0,0,0,0,0
122148,2,1,0,0,20,0,0,0,0,6,0,0
122148,3,1,0,0,0,0,0,0,0,12,0,0
122149,1,1,0,0,0,0,0,0,0,0,0,0
122149,2,1,0,0,0,0,0,0,0,0,0,0
122150,1,1,18,18,18,18,18,18,18,18,18,18
122151,0,1,0,0,0,0,0,0,0,0,0,6
122151,1,1,0,0,0,0,0,0,0,0,0,0
122152,0,1,0,0,0,0,0,0,0,0,0,0
122152,1,1,0,0,0,0,0,0,0,0,0,0
122153,1,1,0,0,0,0,0,0,0,0,0,0
122153,2,1,0,0,0,0,0,0,0,0,0,0
122154,1,1,14,14,14,14,14,14,14,14,14,14
122154,2,1,11,0,23,5,8,9,6,14,14,20
122155,0,1,0,0,0,0,0,0,0,0,0,0
122155,1,1,0,0,0,0,0,0,0,0,0,0
122157,1,1,31,31,31,31,31,31,31,31,31,31
122158,1,1,0,0,0,0,0,0,0,0,0,0
122158,2,1,0,0,0,0,0,0,0,0,0,0
122159,0,1,0,9,0,0,0,0,0,0,0,20
122159,1,1,0,0,0,0,0,0,0,0,0,0
122160,1,1,2,2,2,2,2,2,2,2,2,2
122161,1,1,11,11,11,11,11,11,11,11,11,11
122162,1,1,0,0,0,28,0,0,0,0,0,0
122162,2,1,0,0,0,0,0,0,0,0,0,0
122162,3,1,0,0,0,0,0,0,0,0,0,0
122163,1,1,30,0,0,0,0,0,0,0,0,0
122163,2,1,0,0,0,0,0,0,0,0,0,0
122164,1,1,0,0,0,0,9,0,0,0,0,0
122164,2,1,23,0,0,0,0,0,0,0,0,0
122165,0,1,5,5,5,5,5,5,5,5,5,5
122165,1,1,0,0,0,0,0,0,0,0,0,0
122165,2,1,0,0,0,0,0,0,0,0,0,0
122166,1,1,10,10,10,10,10,10,10,10,10,10
122167,0,1,25,25,25,25,25,25,25,25,25,25
122167,1,1,13,13,13,13,13,13,13,13,13,13
122168,1,1,0,0,0,0,0,0,0,0,0,0
122168,2,1,0,0,0,0,0,0,0,0,0,0
122169,1,1,0,0,12,8,11,0,16,0,16,23
122170,1,1,3,19,0,0,12,4,0,0,0,0
122170,2,1,0,0,0,0,0,0,0,0,0,0
122171,1,1,0,0,0,0,0,0,0,0,0,0
122171,2,1,0,0,0,0,0,0,0,0,0,0
122172,1,1,0,0,0,0,0,0,0,0,0,0
122172,2,1,0,0,0,0,0,0,0,0,0,19
122173,0,1,28,28,28,28,28,28,28,28,28,28
122173,1,1,0,0,0,0,0,0,0,0,0,0
122174,1,1,0,0,0,9,0,0,0,17,0,0
122175,1,1,0,0,0,0,0,0,0,0,0,0
122175,2,1,0,0,0,0,0,0,0,0,0,0
122175,3,1,0,0,0,0,0,0,24,0,0,0
122176,1,1,26,18,0,0,0,0,0,0,0,0
122177,0,1,9,9,9,9,9,9,9,9,9,9
122177,1,1,0,0,0,0,0,0,0,0,0,0
122178,0,1,35,35,35,35,35,35,35,35,35,35
122178,1,1,0,0,0,0,0,0,0,0,0,0
122179,0,1,0,0,0,0,0,0,0,0,0,0
122179,1,1,0,0,0,0,0,0,0,0,0,0
122180,0,1,0,0,21,24,17,14,0,0,21,0
122180,1,1,0,0,0,0,0,0,0,0,0,0
122181,0,1,28,28,28,28,28,28,28,28,28,28
122181,1,1,11,0,0,0,0,0,0,0,0,0
122181,2,1,0,0,0,0,0,0,0,0,0,0
122182,0,1,19,19,19,19,19,19,19,19,19,19
122182,1,1,0,0,0,0,0,0,0,0,0,0
122183,0,1,16,28,0,0,0,16,17,31,25,10
122183,1,1,0,0,19,20,0,4,0,23,0,0
122184,1,1,16,0,0,0,18,0,18,23,30,0
122185,1,1,0,0,0,0,0,0,0,0,0,0
122186,1,1,29,29,29,29,29,29,29,29,29,29
122186,2,1,29,29,29,29,29,29,29,29,29,29
122187,1,1,0,13,9,0,29,0,0,0,0,17
122188,0,1,0,0,0,0,0,0,0,0,0,0
122188,1,1,0,0,0,0,0,0,0,0,0,0
122189,1,1,0,0,0,0,0,0,0,0,0,0
122189,2,1,0,0,0,0,0,0,0,0,0,0
122190,0,1,19,19,19,19,19,19,19,19,19,19
122190,1,1,0,0,0,0,0,0,0,0,0,0
122191,0,1,29,29,29,29,29,29,29,29,29,29
122191,1,1,0,0,0,13,0,0,0,0,0,0
122192,1,1,26,26,26,26,26,26,26,26,26,26
122193,1,1,0,0,0,0,38,0,12,21,6,13
122193,2,1,0,8,0,0,0,0,0,0,0,0
122194,0,1,0,29,0,0,0,0,0,0,0,0
122194,1,1,0,0,0,0,0,0,0,0,0,0
122195,1,1,0,0,0,0,0,0,0,0,0,0
122196,1,1,20,20,20,20,20,20,20,20,20,20
122196,2,1,0,0,0,0,13,0,0,0,0,0
122197,1,1,24,24,24,24,24,24,24,24,24,24
122197,2,1,0,0,0,0,0,0,0,0,0,0
122198,1,1,0,0,0,0,0,0,0,0,0,0
122198,2,1,0,0,0,0,0,0,0,0,0,0
122199,1,1,0,0,0,0,0,0,0,0,0,0
122200,0,1,19,19,19,19,19,19,19,19,19,19
122200,1,1,6,6,6,6,6,6,6,6,6,6
122201,0,1,15,0,0,0,0,0,0,0,12,0
122201,1,1,0,0,0,0,0,0,0,0,0,0
122202,0,1,0,0,0,0,0,0,0,0,0,0
122202,1,1,0,0,0,0,0,0,0,0,0,0
122203,1,1,26,26,26,26,26,26,26,26,26,26
122204,0,1,0,0,0,0,0,0,0,0,0,0
122204,1,1,0,0,0,0,0,0,0,0,0,0
122205,1,1,0,0,0,0,0,0,0,0,0,0
122205,2,1,0,0,0,0,0,0,0,0,0,0
122206,1,1,0,0,0,0,0,0,0,0,0,0
122206,2,1,0,0,0,0,0,0,0,0,0,0
122206,3,1,0,0,0,0,5,0,0,0,0,0
122206,4,1,0,0,0,0,0,0,0,0,0,0
122206,5,1,0,0,0,0,0,0,0,0,0,0
122206,6,1,0,0,0,0,0,0,0,0,0,0
122207,1,1,0,0,0,0,0,0,0,0,0,0
122207,2,1,0,0,0,0,0,0,0,0,0,0
122208,0,1,13,0,0,0,12,21,0,0,0,34
122208,1,1,0,0,0,0,0,0,0,0,0,0
122209,1,1,0,10,0,12,7,0,0,18,14,0
122209,2,1,0,0,0,0,24,0,0,0,0,0
122210,0,1,17,17,0,7,0,0,0,0,0,0
122210,1,1,0,0,0,0,0,0,0,0,0,0
122210,2,1,0,0,0,0,0,0,0,0,0,0
122210,3,1,0,0,0,0,0,0,0,0,0,0
122211,1,1,0,0,0,0,0,0,0,0,0,0
122211,2,1,0,0,0,0,0,0,0,0,0,0
122212,1,1,28,28,28,28,28,28,28,28,28,28
122213,1,1,0,0,0,0,0,0,0,0,0,0
122213,2,1,4,4,4,4,4,4,4,4,4,4
122214,1,1,22,6,14,11,29,0,0,15,9,5
122215,1,1,18,0,14,0,11,14,0,30,6,0
122216,0,1,11,0,0,0,0,0,2,0,0,0
122216,1,1,0,0,0,0,0,0,0,0,0,0
122217,0,1,23,9,0,0,0,0,23,0,0,0
122217,1,1,0,0,0,0,0,0,0,0,0,0
122218,0,1,0,0,0,0,0,0,0,0,0,0
122218,1,1,0,0,0,0,0,0,0,0,0,0
122219,1,1,13,0,4,18,0,0,0,7,0,0
122219,2,1,0,0,0,0,0,0,0,0,0,0
122220,0,1,0,0,0,0,0,0,0,0,0,0
122220,1,1,0,0,0,0,0,0,9,0,0,0
122221,1,1,7,7,7,7,7,7,7,7,7,7
122222,1,1,0,0,0,0,0,0,0,0,0,0
122222,2,1,0,0,0,0,0,0,0,0,0,0
122223,1,1,0,11,16,15,0,7,0,0,0,0
122223,2,1,0,0,0,0,0,0,0,0,0,0
122224,1,1,0,0,0,0,0,0,0,0,0,0
122224,2,1,0,0,0,0,0,0,0,0,0,0
122225,0,1,30,23,35,16,20,35,14,22,26,8
122225,1,1,0,0,0,0,0,15,0,0,0,0
122227,1,1,0,0,0,0,0,0,0,0,0,0
122227,2,1,21,0,0,0,0,0,0,0,0,0
122228,1,1,0,0,0,0,0,0,0,0,0,0
122229,1,1,0,0,0,0,0,0,0,0,0,0
122229,2,1,0,0,0,0,0,0,0,0,0,0
122231,0,1,5,5,5,5,5,5,5,5,5,5
122231,1,1,0,0,0,0,0,0,0,0,0,0
122232,1,1,0,0,0,0,0,0,0,0,0,0
122232,2,1,0,0,18,0,0,0,0,0,13,0
122233,0,1,0,0,0,0,18,21,14,4,0,0
122233,1,1,0,0,0,0,0,0,0,0,0,0
122234,0,1,0,27,0,0,0,19,0,0,0,0
122234,1,1,0,0,0,0,0,0,0,0,0,0
122235,1,1,0,0,0,0,0,0,0,0,0,0
122236,1,1,0,0,0,0,0,0,0,0,0,0
122236,2,1,0,0,0,0,0,0,0,0,0,0
122236,3,1,0,0,0,0,0,0,0,0,0,0
122237,1,1,0,0,0,0,0,0,0,0,0,0
122237,2,1,0,0,0,0,0,0,0,0,0,0
122238,0,1,0,14,0,0,20,0,0,0,0,0
122238,1,1,0,0,0,0,0,0,0,0,0,0
122239,0,1,10,10,10,10,10,10,10,10,10,10
122239,0,2,2,2,2,2,2,2,2,2,2,2
122239,1,1,0,0,0,0,0,0,0,0,0,0
122240,1,1,0,0,0,0,0,0,0,0,0,0
122240,2,1,0,0,0,0,0,0,0,0,0,0
122241,0,1,0,0,0,0,0,0,0,0,0,0
122241,1,1,0,0,0,0,0,0,0,19,0,16
122242,1,1,0,0,0,0,0,0,0,0,0,0
122244,0,1,17,21,23,21,22,29,18,22,0,43
122244,1,1,0,0,0,0,0,0,0,0,0,0
122245,1,1,23,0,0,18,0,0,0,14,0,0
122245,2,1,4,4,4,4,4,4,4,4,4,4
122246,1,1,0,0,25,21,0,0,0,0,0,14
122246,2,1,10,10,10,10,10,10,10,10,10,10
122247,1,1,19,19,19,19,19,19,19,19,19,19
122247,2,1,0,0,0,0,0,0,0,0,0,0
122248,1,1,17,18,32,0,9,27,16,19,16,20
122249,0,1,0,0,0,0,0,0,0,0,0,0
122249,1,1,0,0,4,0,0,0,0,0,0,0
122250,1,1,0,0,0,0,0,0,0,0,0,2
122250,2,1,34,0,0,0,0,0,0,0,0,0
122251,0,1,0,0,0,0,0,0,0,11,19,0
122251,1,1,0,0,0,0,0,0,0,0,0,0
122253,0,1,0,0,0,0,0,0,0,0,0,0
122253,1,1,0,0,0,0,0,0,0,0,0,0
122254,0,1,3,3,3,3,3,3,3,3,3,3
122254,1,1,0,0,0,0,0,0,0,0,0,0
122255,0,1,0,9,0,0,0,0,0,5,0,0
122255,1,1,0,0,0,0,0,0,0,0,0,0
122256,0,1,0,0,5,0,0,0,0,0,0,0
122257,1,1,24,24,24,24,24,24,24,24,24,24
122257,2,1,0,21,5,0,0,0,0,0,0,8
122257,3,1,14,14,14,14,14,14,14,14,14,14
122258,1,1,0,0,0,0,0,0,0,0,0,0
122258,2,1,0,0,0,0,0,0,0,0,0,0
122259,0,1,18,18,18,18,18,18,18,18,18,18
122259,1,1,25,25,25,25,25,25,25,25,25,25
122260,0,1,0,16,0,0,0,0,24,46,19,6
122260,1,1,0,0,0,7,10,0,22,0,0,22
122261,1,1,16,16,16,16,16,16,16,16,16,16
122261,2,1,0,0,0,0,0,0,0,0,0,0
122262,0,1,0,0,0,0,0,0,0,0,0,0
122262,1,1,0,0,0,0,0,0,0,0,0,0
122263,1,1,0,0,0,0,0,13,0,0,0,0
122263,2,1,0,0,12,0,0,0,0,0,0,0
122264,1,1,0,0,0,0,0,0,0,0,0,0
122264,2,1,10,10,10,10,10,10,10,10,10,10
122264,3,1,0,0,0,0,0,0,0,0,10,0
122265,1,1,9,9,9,9,9,9,9,9,9,9
122266,1,1,0,0,0,0,0,0,0,0,0,0
122266,2,1,0,0,0,0,0,0,0,0,0,0
122267,1,1,30,0,14,27,0,0,0,0,22,0
122267,2,1,0,0,0,14,0,0,0,0,0,0
122268,0,1,0,0,0,0,0,0,0,0,0,0
122268,0,2,0,0,0,0,0,0,0,0,0,27
122268,1,1,0,0,0,0,0,0,0,0,0,0
122269,1,1,0,0,0,0,0,0,0,0,0,0
122269,2,1,19,15,3,6,0,0,12,5,8,13
122270,1,1,0,0,0,0,0,0,0,0,0,0
122270,2,1,0,0,0,0,0,0,0,0,0,0
122271,1,1,15,15,15,15,15,15,15,15,15,15
122271,2,1,0,0,0,0,0,0,0,0,0,0
122272,1,1,1,1,1,1,1,1,1,1,1,1
122272,2,1,0,0,0,0,0,0,0,0,0,0
122273,1,1,0,0,0,0,0,0,0,0,0,0
122273,2,1,0,0,0,0,0,0,0,0,0,0
122274,1,1,2,2,2,2,2,2,2,2,2,2
122274,2,1,0,7,0,0,0,0,0,0,0,0
122275,0,1,14,0,0,0,0,0,0,0,0,0
122275,1,1,0,0,0,0,0,0,0,0,12,0
122276,0,1,0,0,0,0,0,0,0,0,13,0
122276,1,1,0,0,0,0,0,0,0,0,0,0
122277,1,1,13,13,13,13,13,13,13,13,13,13
122279,1,1,0,0,0,0,0,0,0,0,0,0
122280,0,1,15,13,0,17,29,36,13,34,39,24
122280,1,1,0,0,0,8,0,0,0,0,0,0
122281,0,1,36,36,36,36,36,36,36,36,36,36
122281,1,1,0,0,0,0,0,0,0,0,0,0
122282,0,1,0,0,0,0,0,0,0,0,0,0
122282,1,1,0,0,0,0,0,0,0,0,0,0
122283,0,1,21,21,21,21,21,21,21,21,21,21
122283,1,1,0,0,0,0,0,0,0,0,0,10
122284,1,1,0,0,0,0,0,0,0,0,0,0
122285,1,1,0,0,0,0,0,0,0,0,0,0
122286,1,1,0,0,0,0,0,0,0,0,0,0
122286,2,1,0,0,0,0,0,0,0,0,0,0
122286,3,1,0,0,0,0,0,0,0,0,0,0
122287,0,1,0,0,0,0,0,0,0,0,0,0
122287,1,1,0,0,0,0,0,0,0,0,0,0
122288,1,1,34,34,34,34,34,34,34,34,34,34
122289,1,1,0,27,0,0,0,0,24,0,0,0
122290,0,1,4,4,4,4,4,4,4,4,4,4
122290,1,1,0,0,0,21,19,0,0,0,0,17
122291,1,1,0,0,0,0,0,0,0,0,0,0
122291,2,1,0,0,0,0,0,0,0,0,0,0
122292,1,1,0,0,0,0,0,0,0,0,0,0
122293,0,1,0,0,0,0,0,0,0,0,0,0
122293,1,1,0,0,0,0,0,0,0,0,0,0
122294,0,1,0,0,0,0,0,0,0,0,0,0
122294,1,1,0,0,0,0,0,0,0,0,0,0
122295,0,1,36,36,36,36,36,36,36,36,36,36
122295,1,1,0,0,0,0,0,0,0,0,0,0
122296,0,1,0,0,0,0,11,0,33,0,0,0
122296,1,1,0,0,0,0,0,0,0,0,0,0
122297,1,1,24,0,0,11,0,19,19,15,31,0
122298,0,1,0,0,0,0,0,0,0,0,4,0
122298,1,1,0,0,0,0,0,0,0,0,12,0
122299,1,1,0,0,0,0,0,0,0,0,0,0
122299,2,1,0,0,0,0,0,0,0,0,0,0
122300,0,1,12,0,22,0,0,0,0,0,0,0
122300,1,1,0,0,0,0,0,0,0,0,0,0
122301,1,1,27,27,27,27,27,27,27,27,27,27
122302,1,1,0,0,0,11,0,0,0,0,0,0
122303,1,1,22,18,0,0,0,10,19,35,20,25
122304,0,1,0,0,0,0,0,0,0,0,0,23
122304,1,1,0,0,0,0,0,0,0,0,0,0
122308,0,1,38,25,19,39,26,32,22,28,26,23
122308,1,1,0,0,0,0,0,0,0,0,0,14
122309,1,1,0,23,21,0,20,0,17,16,11,17
122310,1,1,0,0,0,23,22,35,0,12,15,0
122310,2,1,20,37,0,0,0,0,0,0,0,0
130001,1,1,3,3,3,3,3,3,3,3,3,3
130002,1,1,8,8,8,8,8,8,8,8,8,8
130003,1,1,18,0,0,0,0,25,0,0,0,0
130004,1,1,0,0,0,0,0,0,0,0,0,17
130004,2,1,0,0,0,15,0,0,0,0,0,0
130005,1,1,13,0,0,0,0,0,16,32,13,5
130006,1,1,0,0,23,0,25,11,0,25,31,0
130007,1,1,0,0,0,0,0,0,0,0,0,0
130008,1,1,0,0,4,0,0,0,0,0,0,0
130009,1,1,0,28,0,0,27,0,0,0,0,0
130010,0,1,0,0,0,0,0,0,0,0,0,0
130010,1,1,11,0,0,0,0,0,0,0,0,0
130011,1,1,0,0,0,0,0,0,0,0,0,0
130011,2,1,0,0,0,0,0,0,0,0,0,0
130012,1,1,0,0,0,0,0,0,0,0,0,0
130013,1,1,0,0,0,0,0,0,0,0,0,0
